  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.5056E-03      1.0008E+00      1.0000E+00      1.0016E+00      2.5033E-03      8.9824E+01      9.0126E+01      1.0000E+00
      2.5028E-03      1.0004E+00      1.0000E+00      1.0009E+00      2.5015E-03      8.9906E+01      9.0064E+01      1.0000E+00
      2.5012E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5006E-03      8.9957E+01      9.0029E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5003E-03      8.9982E+01      9.0012E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9992E+01      9.0005E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9992E+01      9.0005E+01      1.0000E+00
      2.5005E-03      1.0001E+00      1.0000E+00      1.0002E+00      2.5003E-03      8.9982E+01      9.0012E+01      1.0000E+00
      2.5012E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5006E-03      8.9957E+01      9.0029E+01      1.0000E+00
      2.5028E-03      1.0004E+00      1.0000E+00      1.0009E+00      2.5015E-03      8.9906E+01      9.0064E+01      1.0000E+00
      2.5056E-03      1.0008E+00      1.0000E+00      1.0016E+00      2.5033E-03      8.9824E+01      9.0126E+01      1.0000E+00
      2.5103E-03      1.0014E+00      1.0000E+00      1.0028E+00      2.5064E-03      8.9678E+01      9.0235E+01      1.0000E+00
      2.5165E-03      1.0016E+00      1.0000E+00      1.0037E+00      2.5116E-03      8.9516E+01      9.0399E+01      1.0000E+00
      2.5175E-03      1.0014E+00      1.0000E+00      1.0026E+00      2.5148E-03      8.9506E+01      9.0545E+01      1.0000E+00
      2.5213E-03      1.0010E+00      1.0001E+00      1.0018E+00      2.5171E-03      8.9123E+01      9.0960E+01      1.0000E+00
      2.5331E-03      1.0094E+00      1.0005E+00      1.0151E+00      2.5133E-03      8.8226E+01      9.1811E+01      1.0000E+00
      2.7882E-03      1.0578E+00      1.0164E+00      1.1071E+00      2.5792E-03      7.9732E+01      9.7186E+01      1.0000E+00
      2.2130E-03      1.2665E+00      1.2915E+00      1.4528E+00      1.2606E-03      7.3730E+01      1.2923E+02      1.0000E+00
      1.9278E-03      1.2925E+00      1.3421E+00      1.4499E+00      1.0802E-03      7.1148E+01      1.3182E+02      1.0000E+00
      2.4998E-03      1.0254E+00      1.0048E+00      1.0651E+00      2.4056E-03      8.4668E+01      9.4575E+01      1.0000E+00
      2.4313E-03      1.0176E+00      1.0009E+00      1.0433E+00      2.3495E-03      8.8401E+01      9.2246E+01      1.0000E+00
      2.5318E-03      1.0052E+00      1.0002E+00      1.0093E+00      2.5131E-03      8.9201E+01      9.1109E+01      1.0000E+00
      2.5372E-03      1.0042E+00      1.0002E+00      1.0079E+00      2.5252E-03      8.8852E+01      9.0889E+01      1.0000E+00
      2.5237E-03      1.0018E+00      1.0001E+00      1.0042E+00      2.5200E-03      8.9380E+01      9.0580E+01      1.0000E+00
      2.5178E-03      1.0022E+00      1.0000E+00      1.0045E+00      2.5116E-03      8.9469E+01      9.0397E+01      1.0000E+00
      2.5099E-03      1.0014E+00      1.0000E+00      1.0027E+00      2.5058E-03      8.9680E+01      9.0234E+01      1.0000E+00
      2.5049E-03      1.0007E+00      1.0000E+00      1.0014E+00      2.5029E-03      8.9841E+01      9.0115E+01      1.0000E+00
      2.5025E-03      1.0004E+00      1.0000E+00      1.0007E+00      2.5015E-03      8.9919E+01      9.0058E+01      1.0000E+00
      2.5013E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5008E-03      8.9959E+01      9.0030E+01      1.0000E+00
      2.5008E-03      1.0001E+00      1.0000E+00      1.0003E+00      2.5004E-03      8.9976E+01      9.0017E+01      1.0000E+00
      2.5004E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5002E-03      8.9986E+01      9.0009E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9993E+01      9.0005E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9997E+01      9.0003E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0002E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9998E+01      9.0002E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5001E-03      8.9997E+01      9.0003E+01      1.0000E+00
      2.5002E-03      1.0000E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9993E+01      9.0005E+01      1.0000E+00
      2.5004E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5002E-03      8.9986E+01      9.0009E+01      1.0000E+00
      2.5008E-03      1.0001E+00      1.0000E+00      1.0003E+00      2.5004E-03      8.9976E+01      9.0017E+01      1.0000E+00
      2.5013E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5008E-03      8.9959E+01      9.0030E+01      1.0000E+00
      2.5025E-03      1.0004E+00      1.0000E+00      1.0007E+00      2.5015E-03      8.9919E+01      9.0058E+01      1.0000E+00
      2.5049E-03      1.0007E+00      1.0000E+00      1.0014E+00      2.5029E-03      8.9841E+01      9.0115E+01      1.0000E+00
      2.5099E-03      1.0014E+00      1.0000E+00      1.0027E+00      2.5058E-03      8.9680E+01      9.0234E+01      1.0000E+00
      2.5178E-03      1.0022E+00      1.0000E+00      1.0045E+00      2.5116E-03      8.9469E+01      9.0397E+01      1.0000E+00
      2.5237E-03      1.0018E+00      1.0001E+00      1.0042E+00      2.5200E-03      8.9380E+01      9.0580E+01      1.0000E+00
      2.5372E-03      1.0042E+00      1.0002E+00      1.0079E+00      2.5252E-03      8.8852E+01      9.0889E+01      1.0000E+00
      2.5318E-03      1.0052E+00      1.0002E+00      1.0093E+00      2.5131E-03      8.9201E+01      9.1109E+01      1.0000E+00
      2.4313E-03      1.0176E+00      1.0009E+00      1.0433E+00      2.3495E-03      8.8401E+01      9.2246E+01      1.0000E+00
      2.4998E-03      1.0254E+00      1.0048E+00      1.0651E+00      2.4056E-03      8.4668E+01      9.4575E+01      1.0000E+00
      1.9278E-03      1.2925E+00      1.3421E+00      1.4499E+00      1.0802E-03      7.1148E+01      1.3182E+02      1.0000E+00
      1.4599E-03      1.3833E+00      1.3241E+00      1.6469E+00      8.4158E-04      6.5475E+01      1.3026E+02      1.0000E+00
      2.3672E-03      1.1321E+00      1.0504E+00      1.3222E+00      2.0204E-03      7.5827E+01      1.0312E+02      1.0000E+00
      2.6776E-03      1.0585E+00      1.0108E+00      1.1142E+00      2.4737E-03      8.1758E+01      9.5520E+01      1.0000E+00
      2.4863E-03      1.0128E+00      1.0004E+00      1.0294E+00      2.4277E-03      8.8541E+01      9.1240E+01      1.0000E+00
      2.5489E-03      1.0033E+00      1.0002E+00      1.0085E+00      2.5357E-03      8.8992E+01      9.1190E+01      1.0000E+00
      2.5380E-03      1.0055E+00      1.0003E+00      1.0092E+00      2.5222E-03      8.8732E+01      9.1005E+01      1.0000E+00
      2.5186E-03      1.0014E+00      1.0000E+00      1.0029E+00      2.5150E-03      8.9437E+01      9.0493E+01      1.0000E+00
      2.5124E-03      1.0014E+00      1.0000E+00      1.0028E+00      2.5084E-03      8.9586E+01      9.0325E+01      1.0000E+00
      2.5073E-03      1.0008E+00      1.0000E+00      1.0018E+00      2.5055E-03      8.9767E+01      9.0199E+01      1.0000E+00
      2.5054E-03      1.0006E+00      1.0000E+00      1.0014E+00      2.5041E-03      8.9847E+01      9.0135E+01      1.0000E+00
      2.5039E-03      1.0006E+00      1.0000E+00      1.0012E+00      2.5023E-03      8.9877E+01      9.0089E+01      1.0000E+00
      2.5021E-03      1.0004E+00      1.0000E+00      1.0007E+00      2.5013E-03      8.9930E+01      9.0052E+01      1.0000E+00
      2.5012E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5009E-03      8.9967E+01      9.0028E+01      1.0000E+00
      2.5009E-03      1.0002E+00      1.0000E+00      1.0003E+00      2.5007E-03      8.9975E+01      9.0020E+01      1.0000E+00
      2.5007E-03      1.0001E+00      1.0000E+00      1.0003E+00      2.5004E-03      8.9978E+01      9.0015E+01      1.0000E+00
      2.5004E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9987E+01      9.0009E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9995E+01      9.0003E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      2.5000E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      2.5001E-03      1.0000E+00      1.0000E+00      1.0000E+00      2.5000E-03      8.9995E+01      9.0003E+01      1.0000E+00
      2.5004E-03      1.0001E+00      1.0000E+00      1.0001E+00      2.5001E-03      8.9987E+01      9.0009E+01      1.0000E+00
      2.5007E-03      1.0001E+00      1.0000E+00      1.0003E+00      2.5004E-03      8.9978E+01      9.0015E+01      1.0000E+00
      2.5009E-03      1.0002E+00      1.0000E+00      1.0003E+00      2.5007E-03      8.9975E+01      9.0020E+01      1.0000E+00
      2.5012E-03      1.0002E+00      1.0000E+00      1.0004E+00      2.5009E-03      8.9967E+01      9.0028E+01      1.0000E+00
      2.5021E-03      1.0004E+00      1.0000E+00      1.0007E+00      2.5013E-03      8.9930E+01      9.0052E+01      1.0000E+00
      2.5039E-03      1.0006E+00      1.0000E+00      1.0012E+00      2.5023E-03      8.9877E+01      9.0089E+01      1.0000E+00
      2.5054E-03      1.0006E+00      1.0000E+00      1.0014E+00      2.5041E-03      8.9847E+01      9.0135E+01      1.0000E+00
      2.5073E-03      1.0008E+00      1.0000E+00      1.0018E+00      2.5055E-03      8.9767E+01      9.0199E+01      1.0000E+00
      2.5124E-03      1.0014E+00      1.0000E+00      1.0028E+00      2.5084E-03      8.9586E+01      9.0325E+01      1.0000E+00
      2.5186E-03      1.0014E+00      1.0000E+00      1.0029E+00      2.5150E-03      8.9437E+01      9.0493E+01      1.0000E+00
      2.5380E-03      1.0055E+00      1.0003E+00      1.0092E+00      2.5222E-03      8.8732E+01      9.1005E+01      1.0000E+00
      2.5489E-03      1.0033E+00      1.0002E+00      1.0085E+00      2.5357E-03      8.8992E+01      9.1190E+01      1.0000E+00
      2.4863E-03      1.0128E+00      1.0004E+00      1.0294E+00      2.4277E-03      8.8541E+01      9.1240E+01      1.0000E+00
      2.6776E-03      1.0585E+00      1.0108E+00      1.1142E+00      2.4737E-03      8.1758E+01      9.5520E+01      1.0000E+00
      2.3672E-03      1.1321E+00      1.0504E+00      1.3222E+00      2.0204E-03      7.5827E+01      1.0312E+02      1.0000E+00
      1.4599E-03      1.3833E+00      1.3241E+00      1.6469E+00      8.4158E-04      6.5475E+01      1.3026E+02      1.0000E+00
      1.5984E-03      1.3817E+00      1.3014E+00      1.6874E+00      9.4111E-04      6.5499E+01      1.2855E+02      1.0000E+00
      2.4575E-03      1.1236E+00      1.0388E+00      1.2906E+00      2.1214E-03      7.7144E+01      1.0156E+02      1.0000E+00
      2.7024E-03      1.0677E+00      1.0134E+00      1.1309E+00      2.4763E-03      8.0868E+01      9.6376E+01      1.0000E+00
      2.4745E-03      1.0138E+00      1.0004E+00      1.0301E+00      2.4236E-03      8.8722E+01      9.1079E+01      1.0000E+00
      2.5207E-03      1.0035E+00      1.0001E+00      1.0058E+00      2.5139E-03      8.9256E+01      9.0836E+01      1.0000E+00
      2.5106E-03      1.0013E+00      1.0001E+00      1.0039E+00      2.5055E-03      8.9221E+01      9.0767E+01      1.0000E+00
      2.5081E-03      1.0028E+00      1.0000E+00      1.0048E+00      2.5019E-03      8.9535E+01      9.0458E+01      1.0000E+00
      2.5165E-03      1.0011E+00      1.0000E+00      1.0034E+00      2.5132E-03      8.9566E+01      9.0432E+01      1.0000E+00
      2.5119E-03      1.0019E+00      1.0000E+00      1.0035E+00      2.5064E-03      8.9565E+01      9.0329E+01      1.0000E+00
      2.5055E-03      1.0007E+00      1.0000E+00      1.0014E+00      2.5044E-03      8.9805E+01      9.0171E+01      1.0000E+00
